patRIL	chamber	Pre	Learning	Memory	file
12042	15	-0.3067	0.6789	1.000	5.hbx
12042	0	0.7400	0.2661	0.1078	6.hbx
12042	2	0.3533	-0.3511	-1.000	6.hbx
12042	4	1.000	0.8906	0.3844	6.hbx
12042	5	0.1733	0.7794	0.4167	6.hbx
12042	8	-0.1867	0.9228	0.7522	6.hbx
12042	9	0.02667	0.7050	-0.1433	6.hbx
12042	10	-0.05333	0.7811	0.3478	6.hbx
12042	12	-0.4333	0.6650	-0.3689	6.hbx
12042	13	0.1400	-0.8678	-1.000	6.hbx
12042	14	-0.4800	0.8061	0.4533	6.hbx
12043	0	0.05333	0.8139	0.3800	1.hbx
12043	2	1.000	0.9200	0.1989	1.hbx
12043	4	0.07333	0.7322	0.9744	1.hbx
12043	5	0.3133	0.3178	0.8900	1.hbx
12043	6	0.3867	0.6633	0.7122	1.hbx
12043	8	-0.1267	0.8833	1.000	1.hbx
12043	9	0.2267	0.4594	0.2156	1.hbx
12043	10	0.04000	0.6089	0.02778	1.hbx
12043	11	0.2467	0.8000	0.9544	1.hbx
12043	12	0.1800	0.6728	0.3878	1.hbx
12043	13	0.2800	-0.5667	0.8656	1.hbx
12043	14	-0.1267	0.7044	0.2822	1.hbx
12043	15	-0.2867	0.6972	0.9989	1.hbx
12043	0	0.1600	0.4061	0.04000	2.hbx
12043	2	0.7067	0.8478	1.000	2.hbx
12043	4	-0.02000	0.6989	0.1511	2.hbx
12043	5	-0.2467	0.7033	0.04556	2.hbx
12043	6	0.02667	0.8767	0.5300	2.hbx
12043	8	-0.1400	0.7194	0.3800	2.hbx
12043	9	0.02000	0.5178	0.5133	2.hbx
12043	10	0.1133	0.4411	0.2978	2.hbx
12043	11	0.0000	0.4100	1.000	2.hbx
12043	12	-0.06000	0.5422	0.2778	2.hbx
12043	14	0.1533	0.6144	0.1100	2.hbx
12043	15	-0.1933	0.9044	0.9322	2.hbx
12043	0	-0.1200	0.9167	0.03000	3.hbx
12043	2	0.9533	0.9744	0.9944	3.hbx
12043	4	-0.1600	0.8956	1.000	3.hbx
12043	5	0.3467	0.6811	0.1900	3.hbx
12043	8	1.000	0.9411	0.5589	3.hbx
12043	9	-0.1067	0.4100	0.09444	3.hbx
12043	10	0.0000	0.5844	0.2389	3.hbx
12043	12	-0.6867	0.6228	0.3111	3.hbx
12043	13	-0.03333	0.7639	0.2878	3.hbx
12043	15	-0.1067	0.4917	1.000	3.hbx
12043	0	-0.006667	0.9322	0.8489	4.hbx
12043	2	0.2867	0.7228	0.7811	4.hbx
12043	4	0.1533	0.8028	0.5044	4.hbx
12043	5	0.1667	0.6672	0.3744	4.hbx
12043	8	0.0000	0.6844	0.1444	4.hbx
12043	9	0.006667	0.5550	0.05556	4.hbx
12043	10	0.09333	0.5244	0.9878	4.hbx
12043	12	-0.1933	0.5728	1.000	4.hbx
12043	13	-0.04000	0.1433	1.000	4.hbx
12043	14	0.1933	0.7428	0.3167	4.hbx
12043	15	-0.5533	-0.3917	0.8722	4.hbx
12043	0	0.6600	0.8433	1.000	5.hbx
12043	2	0.1200	0.7244	0.1944	5.hbx
12043	4	0.2267	0.7772	0.6411	5.hbx
12043	5	0.2267	0.7633	0.6133	5.hbx
12043	8	0.06667	0.7717	0.4456	5.hbx
12043	9	-0.006667	0.4328	0.1633	5.hbx
12043	10	0.1667	0.6967	-0.08889	5.hbx
12043	12	0.02667	0.5917	0.8278	5.hbx
12043	13	-0.3867	0.2339	0.6022	5.hbx
12043	14	-0.006667	0.6478	0.1522	5.hbx
12043	15	-0.6333	0.5556	0.8811	5.hbx
12043	0	-0.2133	0.7811	0.5711	6.hbx
12043	2	-0.09333	0.8067	1.000	6.hbx
12043	4	-0.09333	0.6117	0.4344	6.hbx
12043	5	-0.3000	0.4933	0.2544	6.hbx
12043	8	-0.2200	-0.9817	-1.000	6.hbx
12043	10	0.1467	0.5878	0.7611	6.hbx
12043	12	-0.1200	0.4667	0.2378	6.hbx
12043	13	-0.6000	0.1806	0.2689	6.hbx
12043	14	-0.3600	0.5656	0.2844	6.hbx
12043	15	0.04667	0.6556	1.000	6.hbx
12044	0	-0.1467	0.3489	-0.04111	1.hbx
12044	2	0.04667	0.5067	0.1322	1.hbx
12044	4	-0.01333	0.1483	0.3111	1.hbx
12044	5	-0.2333	0.2294	-0.1878	1.hbx
12044	8	-0.1533	0.05944	0.1378	1.hbx
12044	9	-0.1533	0.0005556	-0.09778	1.hbx
12044	10	0.02000	0.1722	0.01778	1.hbx
12044	12	0.04667	0.01667	-0.08889	1.hbx
12044	13	-0.3533	0.02611	0.03222	1.hbx
12044	14	-0.2933	0.1494	-0.08333	1.hbx
12044	15	-0.2733	0.3178	0.1478	1.hbx
12044	0	0.02000	-0.2678	-0.01222	2.hbx
12044	2	0.1467	0.2706	0.3044	2.hbx
12044	4	-0.02667	0.08000	-0.1100	2.hbx
12044	5	0.1200	-0.3600	-0.1667	2.hbx
12044	8	-0.2200	0.03944	0.09667	2.hbx
12044	9	-0.1067	0.07278	-0.03111	2.hbx
12044	10	-0.4733	-0.6317	-0.1111	2.hbx
12044	12	-0.2667	-0.1200	-0.2389	2.hbx
12044	13	-0.03333	-0.04556	-0.1111	2.hbx
12044	14	0.06667	0.03333	0.06000	2.hbx
12044	15	-0.4933	-0.003333	0.1278	2.hbx
12044	0	-0.1133	0.6439	1.000	3.hbx
12044	2	0.1067	0.7456	0.4244	3.hbx
12044	4	0.6800	0.9628	0.9900	3.hbx
12044	5	0.08667	0.4656	-0.2033	3.hbx
12044	8	0.06667	0.5522	0.1667	3.hbx
12044	9	0.08667	0.6022	-0.3033	3.hbx
12044	10	0.4467	0.4917	-0.02444	3.hbx
12044	12	-0.2867	0.5950	-0.4967	3.hbx
12044	13	-0.1467	0.6839	0.09000	3.hbx
12044	14	0.1067	0.6794	0.3611	3.hbx
12044	15	-0.2000	0.6689	0.8300	3.hbx
12044	0	0.3267	0.6956	0.3522	4.hbx
12044	2	0.3533	0.7556	0.6222	4.hbx
12044	4	0.06000	0.9122	1.000	4.hbx
12044	5	-0.2267	0.4972	-0.004444	4.hbx
12044	8	-0.1867	0.7356	0.2100	4.hbx
12044	9	-0.4400	0.4117	-0.1278	4.hbx
12044	10	-0.03333	0.6422	0.1878	4.hbx
12044	12	-0.7000	0.3222	1.000	4.hbx
12044	13	-0.02000	0.1617	-0.08000	4.hbx
12044	14	-0.5600	0.6844	-0.2189	4.hbx
12044	15	-0.4067	0.5717	-0.05556	4.hbx
12044	0	0.3533	0.7428	0.3422	5.hbx
12044	2	0.3733	0.8033	0.5467	5.hbx
12044	4	0.5200	0.8856	0.6322	5.hbx
12044	5	-0.04667	0.8811	1.000	5.hbx
12044	8	-0.4600	0.7483	1.000	5.hbx
12044	9	0.1400	0.5417	0.04667	5.hbx
12044	12	-0.5600	0.4344	-0.6789	5.hbx
12044	13	-0.3067	0.7283	-0.2600	5.hbx
12044	14	-0.02000	0.6767	0.008889	5.hbx
12044	15	0.3000	0.7850	0.8056	5.hbx
12044	0	0.04667	0.5289	0.1333	6.hbx
12044	2	1.000	0.8361	0.1744	6.hbx
12044	4	-0.2933	0.6883	0.2211	6.hbx
12044	5	-0.2333	0.8561	-0.5222	6.hbx
12044	8	-0.5200	0.9133	0.7811	6.hbx
12044	9	0.01333	0.4583	0.4089	6.hbx
12044	12	-0.1800	0.5083	0.2233	6.hbx
12044	13	-0.6267	0.6661	0.6700	6.hbx
12044	14	0.3467	0.7744	0.5300	6.hbx
12044	15	-0.4200	0.8250	0.6144	6.hbx
12045	2	-0.1467	0.7422	0.4244	1.hbx
12045	4	-1.000	0.8467	1.000	1.hbx
12045	5	-0.3867	0.8689	-0.1389	1.hbx
12045	6	-0.3400	0.7772	0.2578	1.hbx
12045	8	-0.2000	0.8828	0.1767	1.hbx
12045	9	-1.000	0.7822	-0.3100	1.hbx
12045	10	-1.000	0.8506	-0.6956	1.hbx
12045	12	-0.5600	0.9161	0.1978	1.hbx
12045	13	0.1733	0.8906	0.3511	1.hbx
12045	14	0.4000	0.8289	-0.09111	1.hbx
12045	15	-0.7267	0.8867	0.6589	1.hbx
12045	0	-1.000	0.9144	0.1300	2.hbx
12045	2	1.000	0.9022	0.5778	2.hbx
12045	5	-0.9200	0.7500	-0.4744	2.hbx
12045	6	-1.000	0.7817	-0.1211	2.hbx
12045	8	-1.000	0.8850	-0.7556	2.hbx
12045	9	-1.000	0.7433	-0.3022	2.hbx
12045	10	-1.000	0.8100	0.4922	2.hbx
12045	12	-0.1200	0.7994	-0.7822	2.hbx
12045	13	-1.000	0.6411	0.08444	2.hbx
12045	14	1.000	0.7928	-0.06222	2.hbx
12045	15	-0.5600	0.7561	0.4400	2.hbx
12045	0	1.000	0.8578	0.1433	3.hbx
12045	2	1.000	0.9717	0.7844	3.hbx
12045	4	1.000	0.9711	0.2733	3.hbx
12045	5	1.000	0.9044	0.3589	3.hbx
12045	6	1.000	0.9406	1.000	3.hbx
12045	8	0.7200	0.9278	-0.08667	3.hbx
12045	9	-0.8133	0.8700	-0.7722	3.hbx
12045	10	-1.000	0.9178	0.2789	3.hbx
12045	12	1.000	0.7506	-0.4756	3.hbx
12045	13	-1.000	0.9467	0.4667	3.hbx
12045	14	1.000	0.9183	0.4311	3.hbx
12045	15	-0.8400	0.8939	0.5711	3.hbx
12045	0	1.000	0.8261	-0.04444	4.hbx
12045	2	-1.000	0.9189	0.4378	4.hbx
12045	4	1.000	0.9539	0.7367	4.hbx
12045	5	1.000	0.8283	0.06333	4.hbx
12045	8	-0.9400	0.8561	0.8422	4.hbx
12045	9	1.000	0.9744	0.6511	4.hbx
12045	10	1.000	0.8528	-0.1667	4.hbx
12045	12	0.02000	0.8678	-0.1956	4.hbx
12045	14	1.000	0.8528	0.2189	4.hbx
12045	15	-0.3800	0.8717	0.9811	4.hbx
12045	0	-0.3267	0.3517	1.000	5.hbx
12045	2	-1.000	0.8828	1.000	5.hbx
12045	4	-1.000	0.8961	-0.7300	5.hbx
12045	5	-1.000	0.8994	1.000	5.hbx
12045	6	0.6733	0.8506	0.5622	5.hbx
12045	8	-0.5133	0.8900	-0.3978	5.hbx
12045	9	-0.4133	0.8811	0.5233	5.hbx
12045	10	-1.000	0.8050	1.000	5.hbx
12045	12	0.006667	0.8172	0.07444	5.hbx
12045	13	-1.000	0.6950	1.000	5.hbx
12045	14	-1.000	0.8583	-0.2856	5.hbx
12045	0	-1.000	0.9000	-0.04556	6.hbx
12045	4	1.000	0.9667	1.000	6.hbx
12045	6	-0.02000	0.9300	1.000	6.hbx
12045	9	1.000	0.9933	-0.3844	6.hbx
12045	10	0.9533	0.9894	0.4567	6.hbx
12045	12	1.000	0.9678	-0.2456	6.hbx
12046	2	-0.08000	0.8322	1.000	1.hbx
12046	4	-0.04000	0.6939	1.000	1.hbx
12046	5	0.2333	0.6106	-0.2256	1.hbx
12046	6	0.3000	0.6656	-0.1956	1.hbx
12046	8	0.6467	0.8706	0.05667	1.hbx
12046	9	-0.1067	0.5267	0.9956	1.hbx
12046	10	0.6733	0.5239	0.03111	1.hbx
12046	12	1.000	0.6250	-0.4400	1.hbx
12046	14	0.04667	0.7117	-0.2144	1.hbx
12046	15	0.5600	0.7378	0.1167	1.hbx
12046	2	0.2267	0.7672	1.000	2.hbx
12046	4	-0.2867	0.6528	1.000	2.hbx
12046	5	0.1600	0.6489	0.9878	2.hbx
12046	6	0.1600	0.7761	0.09667	2.hbx
12046	8	0.6533	0.7883	0.05333	2.hbx
12046	9	0.1533	0.5711	-0.08889	2.hbx
12046	10	0.7000	0.5911	0.1989	2.hbx
12046	11	0.1933	0.7756	-0.06222	2.hbx
12046	12	0.2667	0.7100	0.1500	2.hbx
12046	14	-0.5600	0.6767	1.000	2.hbx
12046	15	0.4333	0.5128	0.1967	2.hbx
12046	2	0.006667	0.8778	1.000	3.hbx
12046	4	0.006667	0.5583	-0.01667	3.hbx
12046	5	-0.06000	0.7406	1.000	3.hbx
12046	6	-0.4200	0.6467	0.7622	3.hbx
12046	8	-0.03333	0.7794	0.07444	3.hbx
12046	9	-0.09333	0.5667	1.000	3.hbx
12046	10	-0.1267	0.6794	1.000	3.hbx
12046	11	0.4133	-0.9800	-1.000	3.hbx
12046	12	1.000	0.6656	-0.04556	3.hbx
12046	14	-0.006667	0.5989	1.000	3.hbx
12046	15	0.1333	0.4950	-0.3733	3.hbx
12046	2	0.5600	0.9256	1.000	4.hbx
12046	4	-1.000	0.9294	1.000	4.hbx
12046	5	-0.1933	0.6961	-0.1411	4.hbx
12046	6	-0.09333	0.6244	0.1244	4.hbx
12046	8	0.3333	0.9294	1.000	4.hbx
12046	9	0.3533	0.5939	1.000	4.hbx
12046	10	0.3000	0.7200	1.000	4.hbx
12046	11	0.1133	0.7894	1.000	4.hbx
12046	12	0.1867	0.7283	-0.02222	4.hbx
12046	14	0.2733	0.6522	-0.06000	4.hbx
12046	15	0.3133	0.6056	-0.05444	4.hbx
12046	2	0.5000	0.7722	0.2333	5.hbx
12046	4	-0.2267	0.9611	1.000	5.hbx
12046	5	-0.8267	0.4850	1.000	5.hbx
12046	6	-0.04667	0.8561	1.000	5.hbx
12046	8	-0.02667	0.7028	-0.2578	5.hbx
12046	9	0.1733	0.5667	-0.3100	5.hbx
12046	10	0.2533	0.6372	1.000	5.hbx
12046	12	0.3333	0.6950	-0.07889	5.hbx
12046	14	-0.09333	0.6572	1.000	5.hbx
12046	15	0.8533	0.7372	1.000	5.hbx
12046	2	-0.2867	0.7317	0.004444	6.hbx
12046	4	-0.1333	0.8194	1.000	6.hbx
12046	5	0.3733	0.4522	-0.2289	6.hbx
12046	6	-0.4333	0.5911	-0.2567	6.hbx
12046	8	-0.3333	0.6467	-0.09444	6.hbx
12046	9	-0.9400	0.7361	-0.4789	6.hbx
12046	10	-0.6400	0.9367	1.000	6.hbx
12046	11	1.000	0.8350	1.000	6.hbx
12046	12	-0.3200	0.6261	1.000	6.hbx
12046	14	0.5667	0.5800	-0.03778	6.hbx
12046	15	-0.1133	0.6867	-0.1422	6.hbx
12047	0	-0.1600	0.4783	1.000	1.hbx
12047	2	0.08000	0.8222	1.000	1.hbx
12047	4	0.2667	0.02833	-1.000	1.hbx
12047	5	0.3067	0.7961	1.000	1.hbx
12047	6	-0.2867	0.4900	1.000	1.hbx
12047	8	1.000	0.8700	0.09889	1.hbx
12047	9	0.4400	0.6917	0.8511	1.hbx
12047	10	0.3933	0.5411	0.3622	1.hbx
12047	11	0.9333	0.9256	1.000	1.hbx
12047	12	0.2067	0.9344	1.000	1.hbx
12047	13	-0.01333	-0.9239	-1.000	1.hbx
12047	14	-0.1467	0.8744	1.000	1.hbx
12047	15	-0.1000	0.8306	1.000	1.hbx
12047	0	0.09333	0.7839	1.000	2.hbx
12047	2	-0.2867	0.7906	0.6067	2.hbx
12047	4	-1.000	-0.1422	1.000	2.hbx
12047	5	-0.1200	0.7500	-0.8344	2.hbx
12047	6	-0.2000	0.9111	1.000	2.hbx
12047	8	-0.6267	0.8322	0.4067	2.hbx
12047	9	0.3867	0.8083	1.000	2.hbx
12047	10	0.1200	0.5783	1.000	2.hbx
12047	11	1.000	0.9489	0.8278	2.hbx
12047	12	-0.4000	0.8000	1.000	2.hbx
12047	13	-0.2267	0.8967	1.000	2.hbx
12047	14	0.1067	0.9956	1.000	2.hbx
12047	15	0.4467	0.9833	0.9833	2.hbx
12047	0	0.06667	0.7917	0.04111	3.hbx
12047	2	0.1533	0.7972	0.7256	3.hbx
12047	4	-0.2667	0.8133	0.3722	3.hbx
12047	5	-0.1533	0.8228	-0.007778	3.hbx
12047	6	-0.02000	0.7622	0.8000	3.hbx
12047	7	0.9933	0.9833	0.9589	3.hbx
12047	9	0.3333	0.8272	0.1911	3.hbx
12047	11	1.000	0.9622	0.8922	3.hbx
12047	12	-0.3067	0.6478	0.9478	3.hbx
12047	13	0.05333	0.4317	1.000	3.hbx
12047	14	0.1733	-0.6233	-1.000	3.hbx
12047	15	1.000	0.9328	0.8256	3.hbx
12047	0	-0.3400	0.7589	-0.09000	4.hbx
12047	2	-0.08000	0.8467	1.000	4.hbx
12047	4	-0.7267	0.5233	1.000	4.hbx
12047	6	-0.6067	0.6939	0.7511	4.hbx
12047	8	0.6067	0.9333	0.2789	4.hbx
12047	9	-1.000	0.8794	1.000	4.hbx
12047	10	-0.04000	0.8917	1.000	4.hbx
12047	12	0.5800	0.9650	0.4778	4.hbx
12047	13	0.8133	0.7844	0.6233	4.hbx
12047	14	0.2400	0.6317	0.7556	4.hbx
12047	15	0.1667	0.7906	0.4533	4.hbx
12047	0	-0.07333	0.8139	-1.000	5.hbx
12047	2	-0.6600	0.9561	1.000	5.hbx
12047	4	-0.1467	0.9033	1.000	5.hbx
12047	5	0.1267	0.8600	0.3044	5.hbx
12047	6	-1.000	0.8633	-0.3444	5.hbx
12047	8	-0.4800	0.8572	1.000	5.hbx
12047	9	-0.4000	0.7844	0.9744	5.hbx
12047	12	0.07333	0.7933	1.000	5.hbx
12047	13	-0.6933	0.7450	1.000	5.hbx
12047	14	0.9867	0.9883	-0.5944	5.hbx
12047	15	-1.000	0.6861	0.5644	5.hbx
12047	0	-0.1067	0.7694	-0.04889	6.hbx
12047	2	-0.8133	0.8611	1.000	6.hbx
12047	4	-1.000	0.9333	-0.05667	6.hbx
12047	5	-0.9000	0.7761	0.02889	6.hbx
12047	6	0.4533	-0.6022	-1.000	6.hbx
12047	8	-0.6200	0.7383	0.5233	6.hbx
12047	9	1.000	0.8283	0.3700	6.hbx
12047	10	0.3533	0.9594	0.6722	6.hbx
12047	13	-0.2800	0.4878	1.000	6.hbx
12047	14	0.5667	0.7833	0.7078	6.hbx
12047	15	0.8933	0.9667	0.1833	6.hbx
12048	2	-0.04667	0.8200	1.000	1.hbx
12048	4	0.2600	0.9333	1.000	1.hbx
12048	5	0.3533	0.8089	1.000	1.hbx
12048	8	0.1933	0.7183	1.000	1.hbx
12048	9	-0.07333	0.9561	1.000	1.hbx
12048	10	-0.1867	0.8683	1.000	1.hbx
12048	12	-0.7933	0.9928	1.000	1.hbx
12048	14	0.3267	0.8361	1.000	1.hbx
12048	0	1.000	0.9978	0.9989	2.hbx
12048	2	0.4267	0.8944	1.000	2.hbx
12048	6	0.006667	0.7933	-0.1000	2.hbx
12048	8	-0.1667	0.8883	1.000	2.hbx
12048	9	0.4333	0.9339	0.7656	2.hbx
12048	10	0.2667	0.8006	1.000	2.hbx
12048	11	0.6200	0.9683	1.000	2.hbx
12048	14	-0.2067	0.8072	0.6600	2.hbx
12048	2	0.2200	0.9233	1.000	3.hbx
12048	4	-0.5400	0.9728	1.000	3.hbx
12048	5	-1.000	0.5328	0.1211	3.hbx
12048	6	1.000	0.9350	1.000	3.hbx
12048	9	0.2933	0.9994	1.000	3.hbx
12048	10	0.2000	0.8472	1.000	3.hbx
12048	11	0.1600	0.9000	1.000	3.hbx
12048	12	0.5200	0.9344	1.000	3.hbx
12048	14	-0.2533	0.6672	0.8967	3.hbx
12048	15	-0.08000	0.8133	1.000	3.hbx
12048	2	0.4600	0.9839	1.000	4.hbx
12048	5	0.07333	0.9261	1.000	4.hbx
12048	6	-0.3200	0.9550	1.000	4.hbx
12048	9	0.4467	0.7067	0.2222	4.hbx
12048	10	0.3600	0.8956	-0.9533	4.hbx
12048	11	-0.1333	-0.4606	-1.000	4.hbx
12048	12	0.02000	0.6328	1.000	4.hbx
12048	14	0.1400	0.8394	1.000	4.hbx
12048	15	-0.07333	0.6367	1.000	4.hbx
12048	2	0.4400	0.9239	1.000	5.hbx
12048	5	0.1467	0.9078	1.000	5.hbx
12048	6	0.1933	0.5889	0.3933	5.hbx
12048	8	-0.1600	0.7617	-0.01667	5.hbx
12048	9	-0.2933	0.5994	0.7656	5.hbx
12048	11	0.2533	0.6467	-0.5689	5.hbx
12048	12	-0.1733	0.9589	1.000	5.hbx
12048	14	-0.02667	0.6239	1.000	5.hbx
12048	15	-0.5067	0.8633	1.000	5.hbx
12048	6	0.3467	0.7789	-0.8178	6.hbx
12048	8	-0.3000	0.8361	0.2789	6.hbx
12048	9	1.000	0.9994	1.000	6.hbx
12048	10	0.5600	0.8772	1.000	6.hbx
12048	14	1.000	0.8611	1.000	6.hbx
12048	15	1.000	0.6333	0.3944	6.hbx
12048	2	0.6600	0.9839	0.5800	7.hbx
12048	4	0.4400	0.9600	0.1922	7.hbx
12048	6	1.000	0.9722	0.6656	7.hbx
12048	8	1.000	0.9739	-0.05667	7.hbx
12048	10	1.000	0.9722	0.2044	7.hbx
12048	11	0.6867	0.8267	1.000	7.hbx
12048	12	1.000	0.9983	0.7233	7.hbx
12048	14	1.000	0.9767	1.000	7.hbx
12049	2	1.000	0.9944	1.000	1.hbx
12049	4	1.000	0.8700	-0.6711	1.hbx
12049	5	0.09333	0.9700	1.000	1.hbx
12049	6	-1.000	0.9422	1.000	1.hbx
12049	12	-1.000	0.8889	0.9967	1.hbx
12049	15	-0.2333	0.8867	1.000	1.hbx
12049	0	-1.000	0.9628	1.000	2.hbx
12049	4	1.000	0.9500	1.000	2.hbx
12049	8	-1.000	0.7644	0.06222	2.hbx
12049	15	0.4000	0.9400	0.2533	2.hbx
12049	2	1.000	0.9878	1.000	3.hbx
12049	4	1.000	0.3011	-1.000	3.hbx
12049	9	-1.000	0.9400	1.000	3.hbx
12049	12	-1.000	0.9900	1.000	3.hbx
12049	0	-1.000	0.9511	1.000	4.hbx
12049	8	1.000	0.9789	-0.6933	4.hbx
12049	0	-0.8067	0.9667	1.000	5.hbx
12049	4	0.1667	0.9467	1.000	5.hbx
12049	8	-0.3000	0.9594	1.000	5.hbx
12049	10	-1.000	0.8878	1.000	5.hbx
12049	15	0.8533	0.8906	1.000	5.hbx
12049	6	0.1333	0.9894	1.000	6.hbx
12049	8	-1.000	0.9433	1.000	6.hbx
12049	12	1.000	0.5972	-1.000	6.hbx
12049	2	-1.000	0.9472	1.000	7.hbx
12049	13	1.000	0.8456	1.000	7.hbx
12049	14	-1.000	0.6944	1.000	7.hbx
12049	0	1.000	0.7306	1.000	8.hbx
12049	5	1.000	0.8194	1.000	8.hbx
12049	13	-1.000	0.7928	1.000	8.hbx
12049	0	-0.1333	0.9922	-0.8411	9.hbx
12049	2	-1.000	0.9078	1.000	9.hbx
12049	4	0.4333	0.9839	1.000	9.hbx
12049	5	-0.5400	0.9344	1.000	9.hbx
12049	6	1.000	0.9806	1.000	9.hbx
12049	9	-1.000	0.9139	0.3356	9.hbx
12049	10	0.5400	0.9939	1.000	9.hbx
12049	13	-1.000	0.9517	1.000	9.hbx
12049	14	0.1467	0.9306	1.000	9.hbx
12049	15	1.000	0.5722	-0.8000	9.hbx
12049	2	-1.000	0.9739	1.000	10.hbx
12049	5	-1.000	0.9583	0.2178	10.hbx
12049	6	1.000	0.9950	1.000	10.hbx
12049	11	1.000	0.9994	0.9889	10.hbx
12049	14	1.000	0.8428	0.9433	10.hbx
12049	5	1.000	0.9950	0.6278	11.hbx
12049	6	1.000	0.9794	0.6522	11.hbx
12049	8	0.5733	0.9917	1.000	11.hbx
12049	9	-1.000	0.8956	1.000	11.hbx
12049	11	1.000	0.9217	1.000	11.hbx
12049	2	-1.000	0.9733	1.000	12.hbx
12049	5	-1.000	0.6267	1.000	12.hbx
12049	6	1.000	0.7867	1.000	12.hbx
12049	9	-1.000	0.8472	1.000	12.hbx
12049	10	-1.000	0.8950	-0.4022	12.hbx
12049	11	1.000	0.9900	1.000	12.hbx
12049	12	-1.000	0.9256	1.000	12.hbx
12049	14	-1.000	0.9756	1.000	12.hbx
12049	15	-0.7533	0.9528	1.000	12.hbx
12050	0	0.3267	0.3861	0.6767	1.hbx
12050	4	0.04667	0.6378	0.6100	1.hbx
12050	5	0.08667	0.1067	-0.2500	1.hbx
12050	6	0.04667	0.8633	1.000	1.hbx
12050	8	0.2200	0.8578	0.6867	1.hbx
12050	9	0.0000	0.1039	-0.1389	1.hbx
12050	10	0.3667	0.5439	0.01111	1.hbx
12050	11	0.04000	0.6956	1.000	1.hbx
12050	12	0.1067	0.5044	0.1244	1.hbx
12050	13	1.000	0.3756	-1.000	1.hbx
12050	14	0.3000	0.6944	0.03000	1.hbx
12050	15	-0.2533	0.1483	0.1400	1.hbx
12050	0	-0.2600	0.6278	0.07889	2.hbx
12050	2	0.09333	0.7900	0.3922	2.hbx
12050	4	0.6200	0.8389	0.3167	2.hbx
12050	5	0.02667	0.8883	1.000	2.hbx
12050	6	0.1733	0.8417	1.000	2.hbx
12050	8	0.3667	0.7328	1.000	2.hbx
12050	9	-0.06000	0.7472	0.4033	2.hbx
12050	10	0.1667	0.4178	-0.09444	2.hbx
12050	11	-0.06667	0.5972	-0.1167	2.hbx
12050	12	0.2733	0.6317	0.3689	2.hbx
12050	13	0.02000	0.1183	0.6333	2.hbx
12050	14	-0.6267	0.5661	1.000	2.hbx
12050	15	-0.04667	0.4756	0.3689	2.hbx
12050	0	0.2933	0.5278	-0.4044	3.hbx
12050	2	0.1533	0.8322	1.000	3.hbx
12050	4	0.06000	0.6556	0.1078	3.hbx
12050	5	0.04000	0.3033	0.03222	3.hbx
12050	6	0.1333	0.6217	0.2489	3.hbx
12050	8	0.1933	0.6933	0.1144	3.hbx
12050	9	0.3000	0.5078	0.3178	3.hbx
12050	10	0.9867	0.8917	0.5522	3.hbx
12050	11	-0.05333	0.5039	-0.9867	3.hbx
12050	12	0.6133	0.6756	0.1556	3.hbx
12050	13	0.5133	0.1050	-0.09667	3.hbx
12050	14	0.9267	0.7578	0.1233	3.hbx
12050	15	-0.1533	0.6500	0.2111	3.hbx
12050	0	0.006667	0.1178	0.06778	4.hbx
12050	2	0.4200	0.9339	1.000	4.hbx
12050	4	-0.2000	0.6767	1.000	4.hbx
12050	5	0.01333	0.6906	-0.3278	4.hbx
12050	6	0.05333	0.7806	-0.05778	4.hbx
12050	8	0.08667	0.8717	1.000	4.hbx
12050	9	0.1267	0.4383	0.1922	4.hbx
12050	10	0.4733	0.4994	0.05111	4.hbx
12050	11	0.3133	0.8494	1.000	4.hbx
12050	12	-0.1733	0.5456	0.1122	4.hbx
12050	13	0.3867	0.5456	1.000	4.hbx
12050	14	-0.07333	0.3711	0.4678	4.hbx
12050	15	-0.07333	0.7994	1.000	4.hbx
12050	2	0.5000	0.9728	0.8800	5.hbx
12050	4	-1.000	0.6228	-0.4256	5.hbx
12050	5	-0.3067	0.6572	0.3578	5.hbx
12050	6	-0.1467	0.6389	0.2900	5.hbx
12050	8	0.9333	0.8783	0.1811	5.hbx
12050	9	1.000	0.9956	0.6733	5.hbx
12050	10	0.1133	0.6728	1.000	5.hbx
12050	11	0.9933	0.9167	1.000	5.hbx
12050	12	1.000	0.8994	0.8456	5.hbx
12050	13	1.000	0.9056	0.8544	5.hbx
12050	14	0.8067	0.8144	0.06111	5.hbx
12050	15	0.9800	0.8606	0.2389	5.hbx
12050	0	-1.000	0.7411	-0.1211	6.hbx
12050	2	-0.3333	0.9033	0.6844	6.hbx
12050	4	-1.000	0.8767	0.6544	6.hbx
12050	5	-0.2000	0.7006	0.6422	6.hbx
12050	6	-0.2133	0.9056	0.9978	6.hbx
12050	8	0.03333	0.8078	1.000	6.hbx
12050	9	1.000	0.9489	0.5044	6.hbx
12050	10	1.000	0.9661	-0.1711	6.hbx
12050	13	-1.000	0.6017	1.000	6.hbx
12050	14	-0.2600	0.6894	0.7378	6.hbx
12051	0	1.000	0.9478	0.5267	1.hbx
12051	2	0.1467	0.7589	0.8000	1.hbx
12051	4	0.1733	0.9317	1.000	1.hbx
12051	5	0.2200	0.8800	0.1389	1.hbx
12051	6	0.07333	0.8094	0.3956	1.hbx
12051	8	-0.02667	0.6056	1.000	1.hbx
12051	9	0.1400	0.6700	-0.4344	1.hbx
